"rebate","ad.spent","xmas","sales"
16.2468151561916,6014.31233622134,0,3530.74896773756
9.59923937451094,2676.04249110445,0,2602.8825681108
10.3030043747276,5151.75889059901,0,3167.01125477931
6.85605811420828,10240.3484173119,0,4163.69603083307
15.0621864479035,6053.46841784194,0,3509.52911136862
10.513938316144,2711.82372746989,0,2613.77507325466
12.1784614678472,2437.87264497951,0,2626.55385281452
18.1681465217844,7691.79614074528,0,3954.93883492775
19.232260780409,11181.8943503313,0,4763.00445732977
22.210655361414,3893.96752277389,0,3188.68909312028
18.3293172391132,10420.6594433635,0,4576.53585857837
21.5076470654458,6848.17991498858,1,2617.76115279415
22.6201011100784,4068.44792002812,1,2042.59133698741
17.5730245001614,10377.098091878,1,3344.57440403001
22.6051739277318,5495.39262242615,1,2327.14429213612
13.5450796037912,4737.68020095304,1,2425.54403081946
9.21648837160319,9838.87395868078,1,3409.15461066716
10.9818572597578,3848.12673134729,0,2910.61283139509
23.8837867416441,3376.67229864746,0,3142.20066010164
15.3968103276566,2770.57950431481,0,2777.60667480568
9.7116116899997,5034.22771161422,0,3123.00588920562
15.6647698814049,8580.52745042369,0,4098.95233554502
16.941490387544,7571.80553441867,0,3908.89905654247
24.8664783639833,8852.97631192952,0,4351.4137111738
8.93806835636497,8672.07644786686,0,3885.001998359
19.7997448360547,10508.1326542422,0,4638.9445861433
11.9502769503742,8954.35033645481,0,4067.09354476909
8.57491048052907,4195.38518460467,0,2881.31943659476
18.70563485194,6242.99678532407,0,3653.08423604988
10.5100801307708,6172.4190977402,0,3378.60993224953
7.91159576736391,7027.97934226692,0,3492.16493250472
24.6172734675929,10880.137342494,0,4818.62276932633
17.860607705079,4080.4112451151,0,3141.64099522138
17.9713426111266,3499.22722950578,0,3053.00800251421
18.0629608826712,6297.44985885918,0,3652.81916020524
17.1552645135671,9822.73567048833,0,4387.92047908905
16.6348656499758,6848.28440472484,0,3723.77128285101
14.3902712268755,7080.67142218351,0,3725.26981130139
21.0247319936752,11088.2644313388,0,4769.53025652468
6.47698807995766,3395.76421119273,0,2616.93615881306
17.1339617203921,3212.0778253302,0,2923.09514482565
8.71824831701815,4591.11322229728,0,2983.77612033748
7.47995652258396,11479.2084651999,0,4475.17652506606
14.6653858758509,9368.77868650481,0,4239.263902129
15.7683638203889,9668.39399933815,0,4348.68507201471
14.0447626076639,3914.0351517126,0,3006.0223040458
11.7688199132681,3139.58427682519,0,2769.66868221411
20.853722114116,4697.60425435379,0,3345.03580270185
17.7601316664368,2027.60495990515,0,2682.04465161372
11.9299268303439,5388.35909264162,0,3266.9627420225
23.8850701646879,7171.04981001467,0,3969.74915361614
20.8337208349258,5026.82013250887,0,3438.46209752115
24.6961562056094,3190.58520998806,0,3097.5357789141
8.58348665293306,3601.52947995812,0,2761.15433206066
10.8883062656969,4267.89702195674,0,2974.08896088252
12.0392791368067,3252.80946493149,0,2779.49098785368
24.9466281943023,5069.75919287652,0,3529.58150835514
7.85264983773232,9024.59409832954,0,3932.80197581949
6.3937801355496,4227.17483760789,0,2820.86202847702
21.2165888771415,8171.73228645697,0,4132.88852849234
8.1519230036065,9897.34015939757,0,4147.58493635948
20.4103750828654,8781.028106343,0,4243.89772662899
16.5434802882373,7292.17108152807,0,3819.0824172566
6.77642014808953,3383.9880307205,1,2276.30238678914
13.4266066970304,10596.5253342874,1,3483.63930640676
20.7757903821766,9264.14893520996,1,3044.32829645829
6.86417985707521,11926.858053077,1,3836.20250515853
10.8813807880506,3142.66422111541,1,2186.7139292347
11.3120110845193,11100.8884692565,1,3603.51459486711
17.9584259912372,6549.10124652088,0,3703.10366928455
18.7688810843974,2585.81314748153,0,2845.64042219505
13.3594901300967,11794.7081690654,0,4744.92558905662
14.1425682650879,10294.6996414103,0,4431.68746839742
9.05928137712181,7378.73469525948,0,3611.95368571726
24.093246855773,3711.19667124003,0,3207.06072170088
17.4515536194667,3654.67765647918,0,3045.81086511842
11.2293419847265,4102.30269702151,0,2949.2473452793
6.43482024781406,10350.8790680207,0,4168.34060497539
24.1802356252447,2652.36977301538,0,2953.14195381912
9.50689085293561,7882.47811887413,0,3734.45774210276
16.9735979940742,9298.80462866277,0,4282.18039152033
9.01778578292578,4879.23750467598,0,3039.47454935218
11.7023805668578,4066.41227006912,0,2967.10611916256
13.6726347403601,7663.32394257188,0,3832.53219312168
9.52107857447118,10266.9135346077,0,4254.84678793675
19.9743403401226,5932.90943931788,0,3609.61088723208
17.6058407686651,11580.6577452458,0,4809.10612007792
11.5561034763232,9696.85584586114,0,4211.55782854532
11.6831688350067,7151.08867082745,0,3643.60090227588
23.6916151363403,5705.79093927518,0,3643.03600876802
15.3692817874253,3471.02739661932,0,2953.82908534214
11.669072364457,9601.37572418898,0,4200.5935175679
7.47514458373189,7069.41385800019,0,3453.9429316397
23.9242492755875,9995.36178819835,0,4593.75590485626
20.9967482928187,4163.29216724262,0,3230.18627656045
11.5854189358652,3396.21663140133,0,2811.43030272002
14.0664159320295,6166.74977634102,0,3514.8577420592
8.59376156236976,9325.44247759506,0,4024.34542537077
11.552544538863,4390.4163017869,0,3017.16126738734
16.8794634519145,4543.71971124783,0,3235.47108013775
17.3716707061976,11743.0036659352,0,4839.363845975
5.56597096379846,8474.6403764002,0,3706.53643734542
10.9255131939426,6243.93770750612,0,3421.0515046281
18.720596213825,3773.54714367539,0,3118.67458932842
21.0867983987555,2001.98114197701,0,2750.35067199227
13.3229048643261,11122.1068939194,0,4593.46288388605
19.5631750905886,6705.67691838369,0,3779.39456584484
19.87205369398,9285.97722481936,0,4363.89010854271
8.10631033498794,9995.48053881153,0,4144.23457352857
12.909414996393,9952.81515922397,0,4318.87837571973
21.6097974404693,2450.87509555742,0,2860.61914207894
9.61543577257544,9880.21203596145,0,4188.09846317511
10.2683226112276,5360.12206971645,0,3213.04013990119
24.0513470582664,7490.98949413747,0,4051.57448226731
24.9272839957848,8635.52541751415,0,4310.21551397043
9.5719651831314,6336.37865353376,1,2787.11841397634
5.33101663924754,7549.57380751148,1,3036.11092040491
21.7051607975736,5153.65113085136,1,2271.58934409967
24.352569244802,3783.34930213168,1,1952.53881022396
23.7869596574455,2829.56085214391,1,1773.06778693642
17.9975556163117,7147.67839340493,1,2750.21789256861
19.850518447347,6968.20762520656,0,3832.62174551472
22.0499776909128,6452.06592790782,0,3785.76597609597
18.5819379240274,8226.62979876623,0,4088.52400388064
9.79374619666487,5726.99084458873,0,3268.68424048276
17.2669566469267,5159.07127223909,0,3371.41679615817
16.0820754338056,6262.58960040286,0,3590.02500972247
5.95765633042902,4741.30052188411,0,2897.41369384671
16.1875932849944,11028.1074633822,0,4654.98472491037
19.914897265844,2612.35159635544,0,2877.39721011018
22.3098501330242,3787.72871615365,0,3183.76251521642
8.89063371811062,9096.75441961735,0,3979.11436190072
5.41744703892618,2396.35116932914,0,2344.13531979884
9.24554978497326,4192.95912189409,0,2935.62957190922
14.1938761575148,10781.8089313805,0,4531.24164317647
22.0303572015837,6087.38384954631,0,3698.57767751234
8.74313347972929,6639.0577359125,0,3436.67809306476
5.23376337718219,6064.04936453328,0,3157.92756065253
23.3005279116333,4307.05783935264,0,3313.60131566674
10.3129085758701,2033.85057905689,0,2456.09177860019
17.1941048512235,4121.25229649246,0,3132.04990897496
14.2207247996703,8784.13725690916,0,4095.55913171242
8.59542903024703,4386.98858302087,0,2924.84623514795
6.31961639039218,8879.34340909123,0,3833.23778732296
18.6169253056869,11866.2661272101,0,4903.7246248094
19.5676845591515,9703.687553294,0,4448.35214623423
11.7539598187432,5527.38022105768,0,3287.41579765275
6.94080621935427,2194.71975974739,0,2350.93968880227
7.81239381060004,5580.45886037871,0,3170.02627234697
24.3780520791188,8746.09574722126,0,4338.4143381618
12.7320076432079,11286.0987526365,0,4607.58742289594
19.5089691132307,8926.57521693036,0,4264.46195326124
8.96040324121714,7749.94114693254,0,3686.93222284792
8.04042668547481,10613.1830327213,0,4305.76018951923
8.81739759817719,3565.25115249678,0,2741.61017655209
11.3284709490836,11472.0636471175,0,4604.37773233646
7.10016677621752,10549.7997468337,0,4238.0186752278
11.0803313087672,3794.26762275398,0,2867.8898444563
15.7713074563071,9479.68002455309,0,4299.19484183652
15.7424407685176,4345.16900731251,0,3155.78796690325
15.3981584822759,7440.68745570257,0,3827.9923117718
20.2339840959758,3598.1912612915,0,3091.90322717086
13.2296271203086,9635.17431449145,0,4265.79901463526
21.7664716904983,3645.59576427564,0,3154.38370128046
10.0219593010843,6919.82054663822,0,3550.28828756566
12.0087032299489,9665.88388476521,0,4216.94464707764
17.5687296874821,6650.54416330531,0,3716.20602583289
23.0414076102898,6707.64646073803,1,2524.5916645743
18.3737368928269,8357.25554544479,1,2981.05590239779
13.1526997266337,5647.8219088167,1,2585.70115313379
9.11348539404571,5925.6152510643,1,2692.68973134664
9.90740223787725,11248.444722034,1,3665.20502427956
21.1884423205629,5748.89244092628,1,2400.06493304768
9.78718121070415,5288.29910606146,0,3167.37949720542
21.7104538204148,5921.21516168118,0,3630.44326707579
18.0085837095976,10035.0241158158,0,4480.91157003096
8.79059029743075,3398.71229883283,0,2712.55692374037
6.61423981189728,6553.42583823949,0,3329.48564582123
5.6006326014176,7555.0988134928,0,3502.84488160626
6.63275294471532,2046.02892324328,0,2307.89369450138
7.07696316763759,9833.3224914968,0,4065.43141863913
9.72483035642654,5653.80845731124,0,3247.74986964375
20.5308252619579,3616.18617828935,0,3113.43547701238
16.5428575221449,2849.22681329772,0,2831.44002607791
23.7136313226074,8001.49760022759,0,4153.2455350164
10.0452126469463,7237.12386377156,0,3593.95405714832
6.551284478046,10619.5713980123,0,4233.66530225887
12.3978331265971,2482.91783547029,0,2646.59537368375
8.47932160831988,2860.36562919617,0,2596.84221934187
14.438564684242,6112.73567238823,0,3500.51827973846
24.8053292790428,6643.73586000875,0,3883.91988157691
6.37961989734322,11471.6231012717,0,4428.36847053044
21.9385226303712,9775.54772328585,0,4514.61099427099
19.7606519935653,9503.92037676647,0,4392.37755593615
9.2007700027898,4165.04701413214,0,2906.80069578696
7.5750354398042,4633.23235092685,0,2919.49119194185
23.2693898910657,3268.13092967495,0,3077.59413371532
20.9969175606966,4112.97405185178,0,3233.70436601473
8.06218542624265,10874.5118398219,0,4327.41721982631
9.70917279366404,8540.48257507384,0,3887.53360892479
11.0585584817454,4344.18445033953,0,2988.64067572236
16.0961222462356,3945.1989303343,0,3060.86836645479
10.062904227525,3690.80163352191,0,2831.4388572133
7.63656374067068,10636.1753405072,0,4263.97830543886
12.6475078659132,4186.17015285417,0,3030.02536065983
16.7445918358862,9721.04898001999,0,4381.48610114977
7.68348946701735,2541.63163527846,0,2475.43315778877
7.29867978487164,8494.43621980026,0,3777.74121256218
13.3535132743418,11887.6624531113,0,4769.26517662785
24.503009757027,8369.56734582782,0,4234.28500652252
8.0838936381042,6159.87072046846,0,3296.82820597138
22.4390994384885,2399.58652574569,0,2879.80132814876
15.3122766222805,8258.64053377882,0,4006.56875190498
7.90474373847246,4638.05406168103,0,2961.923436744
6.24881036113948,8562.72348249331,0,3760.4398012899
11.8344827229157,2168.45591366291,0,2525.69679639956
17.0111790904775,2085.75081825256,0,2687.7534324097
6.71602679416537,10352.8814534657,0,4183.79503321304
22.8341889055446,6583.4393822588,0,3811.69133042658
21.8274713633582,8946.63065718487,1,2974.84558996132
17.2577256942168,10053.2860499807,1,3301.11778281005
17.1618949389085,4813.07510333136,1,2342.83483473907
11.5359492925927,2178.32300392911,1,1996.4917770465
22.0231307297945,11495.9753123112,1,3434.93001611236
5.38712969981134,5332.45435962453,1,2645.16352873754
7.66627809032798,9969.9189029634,0,4127.7699632572
21.1972746951506,4622.61392083019,0,3352.8992375538
17.4073021719232,7567.00472952798,0,3904.98049591713
17.8913524886593,11582.1037655696,0,4801.18250930364
19.2531393654644,7265.35437908024,0,3884.690152699
18.1476410245523,2726.22343199328,0,2863.35193981946
14.8622841574252,9787.90456708521,0,4337.50587141773
17.5584833044559,4648.4876521863,0,3280.63106004553
9.18921717442572,9001.55496830121,0,3973.86942235867
22.5546158291399,4584.30481888354,0,3376.4954975471
14.5970809832215,4116.33228464052,0,3083.43801615324
15.9005282213911,6630.22480485961,0,3659.60725083201
5.91045038308948,7814.17709356174,0,3584.67884345532
13.1869106227532,10524.9709244817,0,4441.93840072881
19.7278375830501,7802.07858700305,0,4016.43906735277
12.5703886710107,7828.37913651019,0,3827.3579756844
8.17447614390403,2841.16023266688,0,2550.6091015246
17.8178829560056,4543.9872732386,0,3237.68129736759
21.6061030654237,2317.62869795784,0,2841.11383091733
23.1520243221894,6212.87807635963,0,3741.02356996655
11.0003658523783,9858.07349486277,0,4213.34261647751
18.9099256554618,6923.84143639356,0,3799.64237933869
13.2448701979592,9997.65927251428,0,4334.34297775545
15.3995084296912,8721.83220973238,0,4120.59516593876
16.6325849946588,5942.94425146654,0,3530.75116663681
24.2336534615606,4147.42898009717,0,3319.01446954483
22.2089989483356,10488.7913637795,0,4661.88229298259
15.3892450639978,5908.82758889347,0,3489.68863534769
16.357718128711,7440.09373756126,0,3851.928795262
20.1570020709187,8673.93689975142,0,4233.23451614527
16.4486883627251,10473.6803662963,0,4541.49570861035
9.88579942844808,7626.4429888688,0,3686.25234286079
17.1524675469846,4254.86371200532,0,3158.5757281369
18.6083194846287,7540.96438456327,0,3931.71177889112
15.8929435815662,10635.8017474413,0,4547.70020016263
23.9226179756224,6666.21776344255,0,3859.00733123854
7.30582057964057,3750.77287713066,0,2715.91534162092
9.24965549260378,3649.42206349224,0,2777.7356153416
19.575808304362,8016.39602566138,0,4063.63207267924
22.7767026051879,8520.6844243221,0,4241.32176182355
5.43454403057694,3028.77027355134,0,2502.39327672375
12.386779114604,10963.2481336594,0,4517.1099796104
20.0856082886457,5249.25916967914,0,3470.83882683641
9.4812464248389,8692.50494334847,0,3909.10624829207
7.06699635367841,5612.46375367045,0,3139.46977961349
6.19038144126534,7910.65571643412,0,3624.82786221418
17.0262889750302,6417.7920371294,1,2649.91420968664
8.58411111868918,11918.1289994158,1,3808.43527555141
9.66789721511304,3797.36565100029,1,2318.4185922402
24.4042663089931,11244.7741143405,1,3321.26637880102
6.59156782086939,10013.0257736892,1,3472.39500797613
15.2710805460811,7745.73390651494,1,2917.38423387673
5.75368705671281,3157.05333882943,0,2536.91713292891
11.0476172715425,2275.31979838386,0,2523.60255833847
16.1065299389884,9871.20204186067,0,4403.15452726602
6.88278258312494,10397.4220184609,0,4178.08033600776
13.7035537883639,3601.39339510351,0,2925.48915123666
21.1094171693549,5846.26683779061,0,3631.0601078356
17.7872539870441,5475.52223363891,0,3446.67879986048
7.09948336239904,5362.14960087091,0,3097.0531244386
23.6652434244752,7203.8915688172,0,3981.69956901673
23.0604081694037,5985.90880213305,0,3695.18032388284
20.6028265273198,2909.5007670112,0,2952.47938649539
22.8197373636067,8136.71028753743,0,4155.68765409061
5.4295331472531,4688.41593060642,0,2867.31204884369
16.7444979632273,7344.11799395457,0,3831.6953820302
19.5845653815195,4694.2703826353,0,3346.17066882668
17.6185657549649,6872.16780893505,0,3773.74010703438
22.8117853915319,10433.0801898614,0,4666.00787758601
5.07778801955283,8989.68822602183,0,3827.07624630824
7.58685334119946,4428.05115645751,0,2915.94010057158
9.48647702578455,5344.78478645906,0,3175.50496037857
20.3908328991383,2276.4399163425,0,2809.70346883002
24.6730586048216,10134.2407409102,0,4639.91853537274
22.4638071097434,6042.53793880343,0,3700.45723459401
13.6150939157233,7153.28209614381,0,3711.35590669113
13.412476987578,8405.37834959105,0,3981.21636243069
8.32327618729323,4929.2088188231,0,3042.49851195809
17.5918036699295,11362.6489327289,0,4775.0029696734
8.8186264410615,6881.80356565863,0,3475.83280434968
12.019353681244,10445.3194378875,0,4387.17752546259
7.59077050723135,3630.5114957504,0,2721.91977180172
16.237649996765,8681.99190404266,0,4110.56804525416
14.9590300861746,3804.65581826866,0,3012.9204213707
8.07647252921015,9028.95418042317,0,3947.65655047688
7.49689694028348,4715.39865992963,0,2968.30940348873
19.5639677392319,8590.15913726762,0,4189.24162833191
22.1497996617109,9001.95202603936,0,4331.97007036527
15.4800330894068,11632.4576926418,0,4762.15625334728
12.4867273354903,5702.28867512196,0,3353.76657787167
13.068201453425,4799.31535711512,0,3165.29725895264
7.15718301013112,4271.22561773285,0,2846.04771277666
16.7905489681289,3912.71220799536,0,3068.56052572464
6.51277159806341,7210.58050217107,0,3479.8753578525
11.189736565575,5174.4851754047,0,3200.89458778896
14.0863523213193,3930.25478161871,0,3014.24439031741
19.4950239080936,4203.23742134497,0,3229.43835110187
15.5695709167048,11938.5475320742,0,4814.16024207954
13.2035869266838,7935.80741900951,1,3016.40570903967
22.8842388419434,4687.36871425062,1,2168.46176357714
14.5260473480448,6015.92673966661,1,2650.21778858742
9.86372425686568,4730.15337763354,1,2484.20374848642
24.9125748500228,11584.9496661685,1,3354.72979740105
11.3271167688072,7557.65686789528,1,2967.76878512174
7.18649846035987,7127.73456517607,0,3482.78749348231
23.3376368880272,8801.93343898281,0,4313.99334090799
24.5158222969621,11034.3519230373,0,4873.01313250802
17.7582348044962,7666.07807064429,0,3937.65282044842
6.16258470341563,11257.2378762998,0,4362.387357326
17.9134657932445,4166.88254149631,0,3173.67246167959
8.83776034228504,9121.51059182361,0,3995.1071526629
24.2045096540824,7403.24331261218,0,4017.93451194992
6.01427633315325,8950.99512115121,0,3830.14961465737
6.23797652777284,5491.13245727494,0,3085.04226350329
13.2262819213793,10423.7869642675,0,4419.17135802545
10.9676070325077,5852.5934680365,0,3330.18088059117
13.5984882386401,2834.7967849113,0,2747.14192370161
21.2303516222164,10796.0500782356,0,4718.91232157423
20.2912255283445,7870.6849720329,0,4046.53020168786
19.6242941683158,3965.1190796867,0,3167.13880548409
15.9328542463481,10172.9822210036,0,4463.00002228295
9.96323434170336,3579.18801065534,0,2800.93199397092
8.1081673130393,8297.62281663716,0,3781.33730389702
10.7692327722907,6760.23169700056,0,3535.00702783075
17.2755977930501,5987.69017541781,0,3556.37359808916
22.4468969972804,2169.28437864408,0,2834.20495186187
14.1633474640548,9317.85317184404,0,4208.55522057512
21.4680748572573,5808.49817302078,0,3632.53602735398
17.4671244202182,4339.3075959757,0,3181.03740736262
12.4264405155554,11029.2266244069,0,4528.62870074016
18.0288387881592,11382.7170436271,0,4750.92449523718
16.2918239738792,10965.7111023553,0,4637.7869331339
19.3346229474992,10206.3360884786,0,4539.36868787998
6.76869519986212,8063.63589409739,0,3676.14403271249
5.75308988802135,9748.46787331626,0,3992.70372847259
18.8998523307964,9593.32021698356,0,4396.89255267149
24.5015402510762,11966.8382527307,0,5057.93069354894
16.2049961928278,10478.7891921587,0,4535.701335712
17.936241957359,11150.6421822123,0,4713.69509226802
8.48578687757254,9096.17140004411,0,3974.43799496982
21.1144014494494,11687.9579080269,0,4928.37868944987
6.88643240369856,4378.71115794405,0,2880.60021138671
15.5187275027856,11764.6247711964,0,4784.63119056726
15.24952176027,2981.98681138456,0,2828.84603753049
18.223291169852,6241.4854769595,0,3630.82047468908
21.1622863681987,9224.94254121557,0,4370.05223715182
21.4973775437102,7317.35388562083,0,3970.53453422913
19.9004121031612,7097.08882542327,0,3871.49809105437
21.7778557771817,3312.10328545421,0,3067.22014271065
19.9882741970941,8304.17372332886,0,4132.39774333169
9.89251339808106,10616.8537847698,1,3559.40494930432
14.6256255125627,2069.98008815572,1,1908.98711929479
11.6186503693461,8519.08579980955,1,3129.31024490676
10.3194047650322,4513.62187322229,1,2427.7118301251
14.3664625380188,10994.1661804914,1,3553.54405574514
21.5568666812032,7468.54089712724,1,2709.17769060646
16.4373906515539,4472.17450523749,0,3209.02228875365
14.099936503917,6798.95496973768,0,3627.02763966153
13.4200214175507,7023.51977862418,0,3668.4519513555
14.8409630078822,5724.76266697049,0,3428.35532471536
5.89366575237364,5484.1818572022,0,3053.68603669918
23.4261557972059,2673.70894365013,0,2968.90000848229
24.2947231046855,2417.90238814428,0,2950.047799914
9.50009426102042,4378.71859921142,0,2954.2411795959
23.9901543501765,3048.53282216936,0,3070.28383736473
8.34433532785624,5677.08458565176,0,3194.63259826981
23.9500659517944,2363.08008478954,0,2894.71899102706
11.3127726502717,4967.70047163591,0,3150.23926120265
16.9434709195048,10446.8842134811,0,4529.43027537689
18.3690335834399,11580.1204908639,0,4837.58836213373
11.2308438168839,3993.20463696495,0,2936.36551941832
9.45384931750596,10093.0289532989,0,4216.09382228282
10.5676516937092,9525.75591905043,0,4125.01908875886
21.7358266236261,4051.899691578,0,3231.82910533213
10.9767561778426,6810.70433510467,0,3562.98621584186
10.9710158314556,8771.67860558257,0,3957.1528993138
10.6961953546852,3032.98455476761,0,2692.58620384435
14.0735118463635,2724.51288113371,0,2747.90288262326
24.1159645328298,11866.6542791761,0,5020.41999750587
10.8349578408524,11754.1879303753,0,4643.28051605587
17.9915370186791,9262.25787075236,0,4303.11069071536
6.10591205302626,11159.8734259605,0,4329.73657689872
23.579862350598,3008.02902365103,0,3044.25857464916
22.8262190474197,9563.31844720989,0,4481.76539826847
24.8960764333606,6314.08239528537,0,3803.48271277204
6.01300959475338,5059.39758894965,0,2957.07410271385
18.2194388145581,2064.88827290013,0,2701.19828732393
8.34184921812266,8021.2624957785,0,3728.93839484582
17.043352201581,9958.41252198443,0,4444.05057164145
16.7537202127278,10715.9498874098,0,4607.50664190764
23.3440296072513,5635.81264624372,0,3614.97867872444
10.0234260037541,3872.98603821546,0,2856.375844257
16.8135389266536,4035.378057044,0,3107.70212465201
13.0543394759297,10081.7822064273,0,4335.62340997328
7.00906508136541,6222.1762239933,0,3274.56064493185
6.79013279266655,10760.1883057505,0,4277.39010824011
7.82638476230204,6211.01332176477,0,3287.30321826997
22.9740646481514,5007.75419687852,0,3487.73153048212
17.3981586936861,9262.66572950408,0,4272.54923777764
20.0335223320872,10194.4759865291,0,4576.14490163929
14.848544173874,6747.57500225678,0,3654.05595312276
13.4224232612178,9934.56773739308,0,4325.92123621108
22.8475622460246,3829.85125808045,1,2014.95677885768
18.2808688143268,7163.41244336218,1,2741.11138249933
7.91872990317643,2027.55529480055,1,1999.02055954823
10.3224780131131,11996.8677735887,1,3803.88350493883
23.2054537534714,7038.00802165642,1,2589.90172410082
13.5016436735168,5032.27245341986,1,2447.4185569999
